Region,Country,City,Month,Day,Year,AvgTemp (C)
Asia,India,Delhi,7,29,2013,30.89
Asia,India,Delhi,7,30,2013,30.17
Asia,India,Delhi,7,31,2013,29
Asia,India,Delhi,8,1,2013,31.11
Asia,India,Delhi,8,2,2013,31.78
Asia,India,Delhi,8,3,2013,32.17
Asia,India,Delhi,8,4,2013,32.28
Asia,India,Delhi,8,5,2013,29.39
Asia,India,Delhi,8,6,2013,27.33
Asia,India,Delhi,8,7,2013,28.44
Asia,India,Delhi,8,8,2013,28.11
Asia,India,Delhi,8,9,2013,27.44
Asia,India,Delhi,8,10,2013,29.28
Asia,India,Delhi,8,11,2013,29.78
Asia,India,Delhi,8,12,2013,30.33
Asia,India,Delhi,8,13,2013,30.06
Asia,India,Delhi,8,14,2013,29.67
Asia,India,Delhi,8,15,2013,27.72
Asia,India,Delhi,8,16,2013,26.94
Asia,India,Delhi,8,17,2013,27.28
Asia,India,Delhi,8,18,2013,28.94
Asia,India,Delhi,8,19,2013,28.39
Asia,India,Delhi,8,20,2013,27.44
Asia,India,Delhi,8,21,2013,29.17
Asia,India,Delhi,8,22,2013,28.5
Asia,India,Delhi,8,23,2013,30.72
Asia,India,Delhi,8,24,2013,31.94
Asia,India,Delhi,8,25,2013,30.44
Asia,India,Delhi,8,26,2013,32.06
Asia,India,Delhi,8,27,2013,32
Asia,India,Delhi,8,28,2013,29.94
Asia,India,Delhi,8,29,2013,30.61
Asia,India,Delhi,8,30,2013,29.28
Asia,India,Delhi,8,31,2013,29.11
Asia,India,Delhi,9,1,2013,30.22
Asia,India,Delhi,9,2,2013,31.67
Asia,India,Delhi,9,3,2013,31.56
Asia,India,Delhi,9,4,2013,31.11
Asia,India,Delhi,9,5,2013,30.72
Asia,India,Delhi,9,6,2013,30.22
Asia,India,Delhi,9,7,2013,30.89
Asia,India,Delhi,9,8,2013,29.61
Asia,India,Delhi,9,9,2013,29.33
Asia,India,Delhi,9,10,2013,30.72
Asia,India,Delhi,9,11,2013,31.39
Asia,India,Delhi,9,12,2013,31
Asia,India,Delhi,9,13,2013,30.61
Asia,India,Delhi,9,14,2013,31.17
Asia,India,Delhi,9,15,2013,31.56
Asia,India,Delhi,9,16,2013,29.67
Asia,India,Delhi,9,17,2013,29.22
Asia,India,Delhi,9,18,2013,29.72
Asia,India,Delhi,9,19,2013,29.94
Asia,India,Delhi,9,20,2013,28.67
Asia,India,Delhi,9,21,2013,26.33
Asia,India,Delhi,9,22,2013,28.83
Asia,India,Delhi,9,23,2013,30.61
Asia,India,Delhi,9,24,2013,30.94
Asia,India,Delhi,9,25,2013,28.56
Asia,India,Delhi,9,26,2013,28.61
Asia,India,Delhi,9,27,2013,29
Asia,India,Delhi,9,28,2013,29.94
Asia,India,Delhi,9,29,2013,28
Asia,India,Delhi,9,30,2013,27.11
Asia,India,Delhi,10,1,2013,29.06
Asia,India,Delhi,10,2,2013,28.94
Asia,India,Delhi,10,3,2013,27.89
Asia,India,Delhi,10,4,2013,24.83
Asia,India,Delhi,10,5,2013,28.44
Asia,India,Delhi,10,6,2013,29.28
Asia,India,Delhi,10,7,2013,29.44
Asia,India,Delhi,10,8,2013,30.11
Asia,India,Delhi,10,9,2013,30.11
Asia,India,Delhi,10,10,2013,29.94
Asia,India,Delhi,10,11,2013,23.56
Asia,India,Delhi,10,12,2013,26.67
Asia,India,Delhi,10,13,2013,27.44
Asia,India,Delhi,10,14,2013,27.5
Asia,India,Delhi,10,15,2013,26.61
Asia,India,Delhi,10,16,2013,26.94
Asia,India,Delhi,10,17,2013,27.72
Asia,India,Delhi,10,18,2013,27.06
Asia,India,Delhi,10,19,2013,25.61
Asia,India,Delhi,10,20,2013,25
Asia,India,Delhi,10,21,2013,24.83
Asia,India,Delhi,10,22,2013,25
Asia,India,Delhi,10,23,2013,25
Asia,India,Delhi,10,24,2013,24.5
Asia,India,Delhi,10,25,2013,24.06
Asia,India,Delhi,10,26,2013,24.28
Asia,India,Delhi,10,27,2013,23
Asia,India,Delhi,10,28,2013,23.11
Asia,India,Delhi,10,29,2013,22.5
Asia,India,Delhi,10,30,2013,23.72
Asia,India,Delhi,10,31,2013,24.06
Asia,India,Delhi,11,1,2013,23.83
Asia,India,Delhi,11,2,2013,21.83
Asia,India,Delhi,11,3,2013,20.89
Asia,India,Delhi,11,4,2013,19.89
Asia,India,Delhi,11,5,2013,18.61
Asia,India,Delhi,11,6,2013,19.89
Asia,India,Delhi,11,7,2013,20.11
Asia,India,Delhi,11,8,2013,18.94
Asia,India,Delhi,11,9,2013,19.06
Asia,India,Delhi,11,10,2013,17.94
Asia,India,Delhi,11,11,2013,18.44
Asia,India,Delhi,11,12,2013,16.56
Asia,India,Delhi,11,13,2013,17.78
Asia,India,Delhi,11,14,2013,17.56
Asia,India,Delhi,11,15,2013,17
Asia,India,Delhi,11,16,2013,16.61
Asia,India,Delhi,11,17,2013,15.67
Asia,India,Delhi,11,18,2013,18.61
Asia,India,Delhi,11,19,2013,17.78
Asia,India,Delhi,11,20,2013,18.22
Asia,India,Delhi,11,21,2013,18
Asia,India,Delhi,11,22,2013,17.5
Asia,India,Delhi,11,23,2013,16.83
Asia,India,Delhi,11,24,2013,19.28
Asia,India,Delhi,11,25,2013,21.11
Asia,India,Delhi,11,26,2013,21.33
Asia,India,Delhi,11,27,2013,19
Asia,India,Delhi,11,28,2013,18.5
Asia,India,Delhi,11,29,2013,17.89
Asia,India,Delhi,11,30,2013,18.11
Asia,India,Delhi,12,1,2013,18.11
Asia,India,Delhi,12,2,2013,17.22
Asia,India,Delhi,12,3,2013,17.39
Asia,India,Delhi,12,4,2013,17.17
Asia,India,Delhi,12,5,2013,17.22
Asia,India,Delhi,12,6,2013,16.28
Asia,India,Delhi,12,7,2013,16
Asia,India,Delhi,12,8,2013,16.56
Asia,India,Delhi,12,9,2013,16.17
Asia,India,Delhi,12,10,2013,15.33
Asia,India,Delhi,12,11,2013,16.72
Asia,India,Delhi,12,12,2013,17.72
Asia,India,Delhi,12,13,2013,16.5
Asia,India,Delhi,12,14,2013,15.39
Asia,India,Delhi,12,15,2013,15.5
Asia,India,Delhi,12,16,2013,15.28
Asia,India,Delhi,12,17,2013,14.78
Asia,India,Delhi,12,18,2013,14.78
Asia,India,Delhi,12,19,2013,16.28
Asia,India,Delhi,12,20,2013,15.44
Asia,India,Delhi,12,21,2013,14.56
Asia,India,Delhi,12,22,2013,15.28
Asia,India,Delhi,12,23,2013,14.33
Asia,India,Delhi,12,24,2013,13.33
Asia,India,Delhi,12,25,2013,13.61
Asia,India,Delhi,12,26,2013,12.28
Asia,India,Delhi,12,27,2013,11.94
Asia,India,Delhi,12,28,2013,10.94
Asia,India,Delhi,12,29,2013,10.72
Asia,India,Delhi,12,30,2013,12.28
Asia,India,Delhi,12,31,2013,14.28
Asia,India,Delhi,1,1,2014,13.17
Asia,India,Delhi,1,2,2014,11.06
Asia,India,Delhi,1,3,2014,12.72
Asia,India,Delhi,1,4,2014,12.78
Asia,India,Delhi,1,5,2014,12.39
Asia,India,Delhi,1,6,2014,11.44
Asia,India,Delhi,1,7,2014,12.17
Asia,India,Delhi,1,8,2014,11.89
Asia,India,Delhi,1,9,2014,11.72
Asia,India,Delhi,1,10,2014,12.22
Asia,India,Delhi,1,11,2014,12
Asia,India,Delhi,1,12,2014,12.78
Asia,India,Delhi,1,13,2014,13.89
Asia,India,Delhi,1,14,2014,14.94
Asia,India,Delhi,1,15,2014,12
Asia,India,Delhi,1,16,2014,12.28
Asia,India,Delhi,1,17,2014,12
Asia,India,Delhi,1,18,2014,12.56
Asia,India,Delhi,1,19,2014,14.5
Asia,India,Delhi,1,20,2014,14.56
Asia,India,Delhi,1,21,2014,13.44
Asia,India,Delhi,1,22,2014,15.28
Asia,India,Delhi,1,23,2014,15.61
Asia,India,Delhi,1,24,2014,13.89
Asia,India,Delhi,1,25,2014,11.67
Asia,India,Delhi,1,26,2014,14.28
Asia,India,Delhi,1,27,2014,16.56
Asia,India,Delhi,1,28,2014,16.56
Asia,India,Delhi,1,29,2014,15.06
Asia,India,Delhi,1,30,2014,14.44
Asia,India,Delhi,1,31,2014,14.78
Asia,India,Delhi,2,1,2014,12.06
Asia,India,Delhi,2,2,2014,15.33
Asia,India,Delhi,2,3,2014,18.56
Asia,India,Delhi,2,4,2014,18.78
Asia,India,Delhi,2,5,2014,17.06
Asia,India,Delhi,2,6,2014,-72.78
Asia,India,Delhi,2,7,2014,20.11
Asia,India,Delhi,2,8,2014,13.78
Asia,India,Delhi,2,9,2014,12.72
Asia,India,Delhi,2,10,2014,12.5
Asia,India,Delhi,2,11,2014,13.44
Asia,India,Delhi,2,12,2014,13.33
Asia,India,Delhi,2,13,2014,15.28
Asia,India,Delhi,2,14,2014,13.06
Asia,India,Delhi,2,15,2014,12.56
Asia,India,Delhi,2,16,2014,14.17
Asia,India,Delhi,2,17,2014,15.11
Asia,India,Delhi,2,18,2014,15.33
Asia,India,Delhi,2,19,2014,15.11
Asia,India,Delhi,2,20,2014,16.11
Asia,India,Delhi,2,21,2014,17.22
Asia,India,Delhi,2,22,2014,16.5
Asia,India,Delhi,2,23,2014,16.56
Asia,India,Delhi,2,24,2014,16.28
Asia,India,Delhi,2,25,2014,17.94
Asia,India,Delhi,2,26,2014,18.89
Asia,India,Delhi,2,27,2014,18.56
Asia,India,Delhi,2,28,2014,15.67
Asia,India,Delhi,3,1,2014,16.28
Asia,India,Delhi,3,2,2014,16.11
Asia,India,Delhi,3,3,2014,17.83
Asia,India,Delhi,3,4,2014,18.78
Asia,India,Delhi,3,5,2014,19.5
Asia,India,Delhi,3,6,2014,18.83
Asia,India,Delhi,3,7,2014,18.44
Asia,India,Delhi,3,8,2014,19.83
Asia,India,Delhi,3,9,2014,22.33
Asia,India,Delhi,3,10,2014,20
Asia,India,Delhi,3,11,2014,20.61
Asia,India,Delhi,3,12,2014,20
Asia,India,Delhi,3,13,2014,18.94
Asia,India,Delhi,3,14,2014,19.72
Asia,India,Delhi,3,15,2014,21.44
Asia,India,Delhi,3,16,2014,23.11
Asia,India,Delhi,3,17,2014,26.39
Asia,India,Delhi,3,18,2014,24.5
Asia,India,Delhi,3,19,2014,21.67
Asia,India,Delhi,3,20,2014,21.5
Asia,India,Delhi,3,21,2014,22.44
Asia,India,Delhi,3,22,2014,24.83
Asia,India,Delhi,3,23,2014,23.22
Asia,India,Delhi,3,24,2014,22.72
Asia,India,Delhi,3,25,2014,24.61
Asia,India,Delhi,3,26,2014,25.22
Asia,India,Delhi,3,27,2014,23.44
Asia,India,Delhi,3,28,2014,24.61
Asia,India,Delhi,3,29,2014,25.78
Asia,India,Delhi,3,30,2014,24.28
Asia,India,Delhi,3,31,2014,24.22
Asia,India,Delhi,4,1,2014,24.89
Asia,India,Delhi,4,2,2014,26.78
Asia,India,Delhi,4,3,2014,25.06
Asia,India,Delhi,4,4,2014,25.72
Asia,India,Delhi,4,5,2014,27.44
Asia,India,Delhi,4,6,2014,30.06
Asia,India,Delhi,4,7,2014,27.22
Asia,India,Delhi,4,8,2014,25.78
Asia,India,Delhi,4,9,2014,25.72
Asia,India,Delhi,4,10,2014,26.28
Asia,India,Delhi,4,11,2014,28
Asia,India,Delhi,4,12,2014,29.11
Asia,India,Delhi,4,13,2014,27
Asia,India,Delhi,4,14,2014,27.72
Asia,India,Delhi,4,15,2014,29.06
Asia,India,Delhi,4,16,2014,26.89
Asia,India,Delhi,4,17,2014,26.5
Asia,India,Delhi,4,18,2014,24.89
Asia,India,Delhi,4,19,2014,25.56
Asia,India,Delhi,4,20,2014,26.83
Asia,India,Delhi,4,21,2014,28.06
Asia,India,Delhi,4,22,2014,29.5
Asia,India,Delhi,4,23,2014,29
Asia,India,Delhi,4,24,2014,29.44
Asia,India,Delhi,4,25,2014,30.5
Asia,India,Delhi,4,26,2014,31.5
Asia,India,Delhi,4,27,2014,30.61
Asia,India,Delhi,4,28,2014,31.44
Asia,India,Delhi,4,29,2014,32.22
Asia,India,Delhi,4,30,2014,33.39
Asia,India,Delhi,5,1,2014,34.78
Asia,India,Delhi,5,2,2014,34.5
Asia,India,Delhi,5,3,2014,31.78
Asia,India,Delhi,5,4,2014,31.89
Asia,India,Delhi,5,5,2014,30
Asia,India,Delhi,5,6,2014,30.22
Asia,India,Delhi,5,7,2014,31.78
Asia,India,Delhi,5,8,2014,32.17
Asia,India,Delhi,5,9,2014,30.67
Asia,India,Delhi,5,10,2014,30.11
Asia,India,Delhi,5,11,2014,30.06
Asia,India,Delhi,5,12,2014,28.22
Asia,India,Delhi,5,13,2014,25.22
Asia,India,Delhi,5,14,2014,26.89
Asia,India,Delhi,5,15,2014,29.72
Asia,India,Delhi,5,16,2014,31.06
Asia,India,Delhi,5,17,2014,30
Asia,India,Delhi,5,18,2014,32.39
Asia,India,Delhi,5,19,2014,32.28
Asia,India,Delhi,5,20,2014,31.94
Asia,India,Delhi,5,21,2014,32.83
Asia,India,Delhi,5,22,2014,33.28
Asia,India,Delhi,5,23,2014,34.5
Asia,India,Delhi,5,24,2014,31.56
Asia,India,Delhi,5,25,2014,32.39
Asia,India,Delhi,5,26,2014,30
Asia,India,Delhi,5,27,2014,31.83
Asia,India,Delhi,5,28,2014,33.61
Asia,India,Delhi,5,29,2014,35.28
Asia,India,Delhi,5,30,2014,33.94
Asia,India,Delhi,5,31,2014,34.61
Asia,India,Delhi,6,1,2014,32.94
Asia,India,Delhi,6,2,2014,32.78
Asia,India,Delhi,6,3,2014,34.83
Asia,India,Delhi,6,4,2014,35.33
Asia,India,Delhi,6,5,2014,36.89
Asia,India,Delhi,6,6,2014,37.44
Asia,India,Delhi,6,7,2014,38.5
Asia,India,Delhi,6,8,2014,37.78
Asia,India,Delhi,6,9,2014,37.89
Asia,India,Delhi,6,10,2014,37.33
Asia,India,Delhi,6,11,2014,37.5
Asia,India,Delhi,6,12,2014,33
Asia,India,Delhi,6,13,2014,30.28
Asia,India,Delhi,6,14,2014,30.5
Asia,India,Delhi,6,15,2014,33.89
Asia,India,Delhi,6,16,2014,36.44
Asia,India,Delhi,6,17,2014,36.83
Asia,India,Delhi,6,18,2014,34.44
Asia,India,Delhi,6,19,2014,35.61
Asia,India,Delhi,6,20,2014,37.89
Asia,India,Delhi,6,21,2014,36.94
Asia,India,Delhi,6,22,2014,34.5
Asia,India,Delhi,6,23,2014,32.72
Asia,India,Delhi,6,24,2014,33.11
Asia,India,Delhi,6,25,2014,33.33
Asia,India,Delhi,6,26,2014,32.44
Asia,India,Delhi,6,27,2014,34.67
Asia,India,Delhi,6,28,2014,34.72
Asia,India,Delhi,6,29,2014,33.11
Asia,India,Delhi,6,30,2014,32.17
Asia,India,Delhi,7,1,2014,31.17
Asia,India,Delhi,7,2,2014,29.5
Asia,India,Delhi,7,3,2014,28.89
Asia,India,Delhi,7,4,2014,32.5
Asia,India,Delhi,7,5,2014,34
Asia,India,Delhi,7,6,2014,30.78
Asia,India,Delhi,7,7,2014,34
Asia,India,Delhi,7,8,2014,34.94
Asia,India,Delhi,7,9,2014,35.89
Asia,India,Delhi,7,10,2014,36
Asia,India,Delhi,7,11,2014,36.67
Asia,India,Delhi,7,12,2014,36.44
Asia,India,Delhi,7,13,2014,33.28
Asia,India,Delhi,7,14,2014,32.39
Asia,India,Delhi,7,15,2014,33.17
Asia,India,Delhi,7,16,2014,32.61
Asia,India,Delhi,7,17,2014,30.78
Asia,India,Delhi,7,18,2014,27.33
Asia,India,Delhi,7,19,2014,29.83
Asia,India,Delhi,7,20,2014,30.83
Asia,India,Delhi,7,21,2014,32.11
Asia,India,Delhi,7,22,2014,31.72
Asia,India,Delhi,7,23,2014,30.67
Asia,India,Delhi,7,24,2014,30.67
Asia,India,Delhi,7,25,2014,30.72
Asia,India,Delhi,7,26,2014,32.5
Asia,India,Delhi,7,27,2014,31.67
Asia,India,Delhi,7,28,2014,30.22
Asia,India,Delhi,7,29,2014,30.33
Asia,India,Delhi,7,30,2014,31.89
Asia,India,Delhi,7,31,2014,32.5
Asia,India,Delhi,8,1,2014,33.33
Asia,India,Delhi,8,2,2014,30.28
Asia,India,Delhi,8,3,2014,31.44
Asia,India,Delhi,8,4,2014,30.5
Asia,India,Delhi,8,5,2014,29.83
Asia,India,Delhi,8,6,2014,32.61
Asia,India,Delhi,8,7,2014,31
Asia,India,Delhi,8,8,2014,30.89
Asia,India,Delhi,8,9,2014,30.94
Asia,India,Delhi,8,10,2014,28.83
Asia,India,Delhi,8,11,2014,31
Asia,India,Delhi,8,12,2014,32.11
Asia,India,Delhi,8,13,2014,32
Asia,India,Delhi,8,14,2014,30.5
Asia,India,Delhi,8,15,2014,31.17
Asia,India,Delhi,8,16,2014,30.56
Asia,India,Delhi,8,17,2014,31.33
Asia,India,Delhi,8,18,2014,31.78
Asia,India,Delhi,8,19,2014,33
Asia,India,Delhi,8,20,2014,33.28
Asia,India,Delhi,8,21,2014,32.56
Asia,India,Delhi,8,22,2014,32.94
Asia,India,Delhi,8,23,2014,33.11
Asia,India,Delhi,8,24,2014,33.17
Asia,India,Delhi,8,25,2014,33.72
Asia,India,Delhi,8,26,2014,34.06
Asia,India,Delhi,8,27,2014,34.11
Asia,India,Delhi,8,28,2014,29.72
Asia,India,Delhi,8,29,2014,30.44
Asia,India,Delhi,8,30,2014,28.67
Asia,India,Delhi,8,31,2014,27.5
Asia,India,Delhi,9,1,2014,29.5
Asia,India,Delhi,9,2,2014,29.39
Asia,India,Delhi,9,3,2014,28.5
Asia,India,Delhi,9,4,2014,27.83
Asia,India,Delhi,9,5,2014,26.56
Asia,India,Delhi,9,6,2014,28.61
Asia,India,Delhi,9,7,2014,30.89
Asia,India,Delhi,9,8,2014,31.22
Asia,India,Delhi,9,9,2014,30.83
Asia,India,Delhi,9,10,2014,28.72
Asia,India,Delhi,9,11,2014,26.5
Asia,India,Delhi,9,12,2014,28.5
Asia,India,Delhi,9,13,2014,29.28
Asia,India,Delhi,9,14,2014,29
Asia,India,Delhi,9,15,2014,29.78
Asia,India,Delhi,9,16,2014,30.56
Asia,India,Delhi,9,17,2014,30.61
Asia,India,Delhi,9,18,2014,30.5
Asia,India,Delhi,9,19,2014,31
Asia,India,Delhi,9,20,2014,31
Asia,India,Delhi,9,21,2014,30.44
Asia,India,Delhi,9,22,2014,30.61
Asia,India,Delhi,9,23,2014,30.83
Asia,India,Delhi,9,24,2014,29.61
Asia,India,Delhi,9,25,2014,30
Asia,India,Delhi,9,26,2014,30.06
Asia,India,Delhi,9,27,2014,30.67
Asia,India,Delhi,9,28,2014,30.44
Asia,India,Delhi,9,29,2014,30.44
Asia,India,Delhi,9,30,2014,30.61
Asia,India,Delhi,10,1,2014,31
Asia,India,Delhi,10,2,2014,30.28
Asia,India,Delhi,10,3,2014,30.67
Asia,India,Delhi,10,4,2014,31.33
Asia,India,Delhi,10,5,2014,30.61
Asia,India,Delhi,10,6,2014,30.78
Asia,India,Delhi,10,7,2014,30.94
Asia,India,Delhi,10,8,2014,29.56
Asia,India,Delhi,10,9,2014,27.61
Asia,India,Delhi,10,10,2014,27
Asia,India,Delhi,10,11,2014,25.67
Asia,India,Delhi,10,12,2014,26
Asia,India,Delhi,10,13,2014,27.56
Asia,India,Delhi,10,14,2014,24.44
Asia,India,Delhi,10,15,2014,24.5
Asia,India,Delhi,10,16,2014,23.17
Asia,India,Delhi,10,17,2014,24.94
Asia,India,Delhi,10,18,2014,24.11
Asia,India,Delhi,10,19,2014,23.83
Asia,India,Delhi,10,20,2014,24.67
Asia,India,Delhi,10,21,2014,25.44
Asia,India,Delhi,10,22,2014,25.67
Asia,India,Delhi,10,23,2014,25.33
Asia,India,Delhi,10,24,2014,25.5
Asia,India,Delhi,10,25,2014,25.39
Asia,India,Delhi,10,26,2014,25.11
Asia,India,Delhi,10,27,2014,24.94
Asia,India,Delhi,10,28,2014,25
Asia,India,Delhi,10,29,2014,24.89
Asia,India,Delhi,10,30,2014,24
Asia,India,Delhi,10,31,2014,23.17
Asia,India,Delhi,11,1,2014,22.5
Asia,India,Delhi,11,2,2014,22.72
Asia,India,Delhi,11,3,2014,23.39
Asia,India,Delhi,11,4,2014,23.67
Asia,India,Delhi,11,5,2014,22.78
Asia,India,Delhi,11,6,2014,23.17
Asia,India,Delhi,11,7,2014,23.89
Asia,India,Delhi,11,8,2014,24
Asia,India,Delhi,11,9,2014,24.17
Asia,India,Delhi,11,10,2014,21.33
Asia,India,Delhi,11,11,2014,19.11
Asia,India,Delhi,11,12,2014,19.39
Asia,India,Delhi,11,13,2014,18.5
Asia,India,Delhi,11,14,2014,18.28
Asia,India,Delhi,11,15,2014,18.61
Asia,India,Delhi,11,16,2014,18.28
Asia,India,Delhi,11,17,2014,17.61
Asia,India,Delhi,11,18,2014,17.72
Asia,India,Delhi,11,19,2014,17.56
Asia,India,Delhi,11,20,2014,18.39
Asia,India,Delhi,11,21,2014,17.22
Asia,India,Delhi,11,22,2014,17.61
Asia,India,Delhi,11,23,2014,17
Asia,India,Delhi,11,24,2014,16.83
Asia,India,Delhi,11,25,2014,16.44
Asia,India,Delhi,11,26,2014,17.39
Asia,India,Delhi,11,27,2014,18.22
Asia,India,Delhi,11,28,2014,19.44
Asia,India,Delhi,11,29,2014,20.28
Asia,India,Delhi,11,30,2014,19.78
Asia,India,Delhi,12,1,2014,20.06
Asia,India,Delhi,12,2,2014,20.06
Asia,India,Delhi,12,3,2014,20.28
Asia,India,Delhi,12,4,2014,19.78
Asia,India,Delhi,12,5,2014,17.78
Asia,India,Delhi,12,6,2014,18.33
Asia,India,Delhi,12,7,2014,17.17
Asia,India,Delhi,12,8,2014,17.06
Asia,India,Delhi,12,9,2014,15.17
Asia,India,Delhi,12,10,2014,14.5
Asia,India,Delhi,12,11,2014,13.33
Asia,India,Delhi,12,12,2014,16.67
Asia,India,Delhi,12,13,2014,15.78
Asia,India,Delhi,12,14,2014,15
Asia,India,Delhi,12,15,2014,14.17
Asia,India,Delhi,12,16,2014,14
Asia,India,Delhi,12,17,2014,12.89
Asia,India,Delhi,12,18,2014,11.72
Asia,India,Delhi,12,19,2014,11.72
Asia,India,Delhi,12,20,2014,11.33
Asia,India,Delhi,12,21,2014,9.5
Asia,India,Delhi,12,22,2014,9.44
Asia,India,Delhi,12,23,2014,9.56
Asia,India,Delhi,12,24,2014,9.61
Asia,India,Delhi,12,25,2014,9.33
Asia,India,Delhi,12,26,2014,10.78
Asia,India,Delhi,12,27,2014,10.39
Asia,India,Delhi,12,28,2014,8.94
Asia,India,Delhi,12,29,2014,11.11
Asia,India,Delhi,12,30,2014,11.61
Asia,India,Delhi,12,31,2014,12.33
Asia,India,Delhi,1,1,2015,14.89
Asia,India,Delhi,1,2,2015,14.72
Asia,India,Delhi,1,3,2015,15
Asia,India,Delhi,1,4,2015,14.17
Asia,India,Delhi,1,5,2015,13.94
Asia,India,Delhi,1,6,2015,12
Asia,India,Delhi,1,7,2015,9.83
Asia,India,Delhi,1,8,2015,10.06
Asia,India,Delhi,1,9,2015,10.5
Asia,India,Delhi,1,10,2015,11.17
Asia,India,Delhi,1,11,2015,11.06
Asia,India,Delhi,1,12,2015,10.56
Asia,India,Delhi,1,13,2015,12.28
Asia,India,Delhi,1,14,2015,12.06
Asia,India,Delhi,1,15,2015,12.33
Asia,India,Delhi,1,16,2015,13
Asia,India,Delhi,1,17,2015,13.56
Asia,India,Delhi,1,18,2015,13.17
Asia,India,Delhi,1,19,2015,13.89
Asia,India,Delhi,1,20,2015,13.39
Asia,India,Delhi,1,21,2015,13.28
Asia,India,Delhi,1,22,2015,12.61
Asia,India,Delhi,1,23,2015,14.72
Asia,India,Delhi,1,24,2015,12.5
Asia,India,Delhi,1,25,2015,13.11
Asia,India,Delhi,1,26,2015,13.72
Asia,India,Delhi,1,27,2015,13.33
Asia,India,Delhi,1,28,2015,12.61
Asia,India,Delhi,1,29,2015,12.22
Asia,India,Delhi,1,30,2015,12.72
Asia,India,Delhi,1,31,2015,13.78
Asia,India,Delhi,2,1,2015,15.11
Asia,India,Delhi,2,2,2015,17.33
Asia,India,Delhi,2,3,2015,16.72
Asia,India,Delhi,2,4,2015,14.61
Asia,India,Delhi,2,5,2015,14.44
Asia,India,Delhi,2,6,2015,15.22
Asia,India,Delhi,2,7,2015,15.72
Asia,India,Delhi,2,8,2015,16.72
Asia,India,Delhi,2,9,2015,16.89
Asia,India,Delhi,2,10,2015,15.78
Asia,India,Delhi,2,11,2015,16.11
Asia,India,Delhi,2,12,2015,15.56
Asia,India,Delhi,2,13,2015,17.22
Asia,India,Delhi,2,14,2015,19.28
Asia,India,Delhi,2,15,2015,18.94
Asia,India,Delhi,2,16,2015,20.72
Asia,India,Delhi,2,17,2015,20.72
Asia,India,Delhi,2,18,2015,21.28
Asia,India,Delhi,2,19,2015,22.94
Asia,India,Delhi,2,20,2015,22.78
Asia,India,Delhi,2,21,2015,21.89
Asia,India,Delhi,2,22,2015,22.22
Asia,India,Delhi,2,23,2015,21.61
Asia,India,Delhi,2,24,2015,22.94
Asia,India,Delhi,2,25,2015,23.17
Asia,India,Delhi,2,26,2015,20
Asia,India,Delhi,2,27,2015,19.17
Asia,India,Delhi,2,28,2015,21.17
Asia,India,Delhi,3,1,2015,17.33
Asia,India,Delhi,3,2,2015,17.39
Asia,India,Delhi,3,3,2015,16.5
Asia,India,Delhi,3,4,2015,16.83
Asia,India,Delhi,3,5,2015,18.78
Asia,India,Delhi,3,6,2015,20.17
Asia,India,Delhi,3,7,2015,18.56
Asia,India,Delhi,3,8,2015,19.44
Asia,India,Delhi,3,9,2015,18.06
Asia,India,Delhi,3,10,2015,17.67
Asia,India,Delhi,3,11,2015,18.33
Asia,India,Delhi,3,12,2015,20.56
Asia,India,Delhi,3,13,2015,21.33
Asia,India,Delhi,3,14,2015,21.56
Asia,India,Delhi,3,15,2015,17.72
Asia,India,Delhi,3,16,2015,20.5
Asia,India,Delhi,3,17,2015,20.78
Asia,India,Delhi,3,18,2015,20.28
Asia,India,Delhi,3,19,2015,21.06
Asia,India,Delhi,3,20,2015,22.5
Asia,India,Delhi,3,21,2015,24.89
Asia,India,Delhi,3,22,2015,24.94
Asia,India,Delhi,3,23,2015,24.83
Asia,India,Delhi,3,24,2015,25.78
Asia,India,Delhi,3,25,2015,26.83
Asia,India,Delhi,3,26,2015,28.61
Asia,India,Delhi,3,27,2015,27.67
Asia,India,Delhi,3,28,2015,26.89
Asia,India,Delhi,3,29,2015,25
Asia,India,Delhi,3,30,2015,23.44
Asia,India,Delhi,3,31,2015,25.11
Asia,India,Delhi,4,1,2015,26.39
Asia,India,Delhi,4,2,2015,28.72
Asia,India,Delhi,4,3,2015,24.44
Asia,India,Delhi,4,4,2015,21
Asia,India,Delhi,4,5,2015,23.5
Asia,India,Delhi,4,6,2015,25.11
Asia,India,Delhi,4,7,2015,23.94
Asia,India,Delhi,4,8,2015,25.22
Asia,India,Delhi,4,9,2015,25.78
Asia,India,Delhi,4,10,2015,27.11
Asia,India,Delhi,4,11,2015,28.28
Asia,India,Delhi,4,12,2015,24.33
Asia,India,Delhi,4,13,2015,24.89
Asia,India,Delhi,4,14,2015,26.39
Asia,India,Delhi,4,15,2015,27.61
Asia,India,Delhi,4,16,2015,25.22
Asia,India,Delhi,4,17,2015,28
Asia,India,Delhi,4,18,2015,30.22
Asia,India,Delhi,4,19,2015,32
Asia,India,Delhi,4,20,2015,32.83
Asia,India,Delhi,4,21,2015,31.78
Asia,India,Delhi,4,22,2015,30.78
Asia,India,Delhi,4,23,2015,30.89
Asia,India,Delhi,4,24,2015,31.11
Asia,India,Delhi,4,25,2015,30.39
Asia,India,Delhi,4,26,2015,28.78
Asia,India,Delhi,4,27,2015,30.17
Asia,India,Delhi,4,28,2015,31.06
